imdb_id,domestic_distributor,domestic_opening,budget,mpaa,running_time,genres,domestic_revenue,international_revenue,worldwide_revenue
tt0197739,,0,0,,1 hr 29 min,Comedy,0,0,0
tt0259567,MAC Releasing,11329,0,PG-13,1 hr 39 min,Drama Romance,16201,104174,120375
tt0491722,,0,0,,1 hr 36 min,Comedy Family Fantasy,0,0,0
tt0455671,,0,0,,1 hr 30 min,Comedy,0,0,0
tt1034456,,0,0,,1 hr 29 min,Comedy Horror Romance,0,0,0
tt0098003,,0,0,,1 hr 31 min,Comedy Family Sci-Fi,0,0,0
tt1105730,,0,0,,1 hr 40 min,Comedy Drama,0,0,0
tt0491211,,0,0,R,1 hr 34 min,Comedy,0,406362,406362
tt0095362,Orion Pictures,0,0,,1 hr 35 min,Comedy Drama History Music,136567,0,136567
tt1572506,,0,0,,1 hr 30 min,Comedy,0,0,0
tt1472583,,0,0,,1 hr 25 min,Comedy,0,0,0
tt0322389,,0,0,PG,1 hr 27 min,Adventure Comedy Family,0,0,0
tt0167250,,0,0,R,1 hr 30 min,Comedy,0,0,0
tt4706888,,0,0,,1 hr 25 min,Comedy,0,0,0
tt0120628,,0,0,R,1 hr 30 min,Comedy Romance,0,0,0
tt1866230,,0,0,,1 hr 26 min,Comedy Romance,0,0,0
tt0093169,,0,0,,1 hr 35 min,Comedy,0,0,0
tt0248953,,0,0,,1 hr 18 min,Comedy,0,28756,28756
tt1971403,Pelican House Productions,282,0,PG-13,1 hr 34 min,Comedy,8601,0,8601
tt0089125,,0,0,,1 hr 30 min,Comedy Family,0,0,0
tt0915458,,0,0,PG,1 hr 35 min,Family Sport,0,0,0
tt0361805,,0,0,R,1 hr 33 min,Comedy,0,0,0
tt0422618,,0,0,,1 hr 1 min,Comedy,0,0,0
tt3585116,,0,0,,1 hr 30 min,Romance,0,0,0
tt1251735,,0,0,,1 hr 29 min,Adventure Family,0,0,0
tt0928364,,0,0,PG,1 hr 37 min,Comedy,0,0,0
tt3074546,,0,0,R,1 hr 22 min,Comedy,0,0,0
tt0377701,,0,0,,1 hr 29 min,Comedy Crime Drama,0,0,0
tt1114258,,0,0,,45 min,Adventure Mystery Thriller,0,0,0
tt0250292,,0,0,PG-13,1 hr 26 min,Comedy,0,0,0
tt0405832,,0,0,,1 hr 20 min,Comedy Documentary,0,0,0
tt1370426,,0,0,R,1 hr 29 min,Comedy,0,0,0
tt0800328,,0,0,R,1 hr 35 min,Action Adventure Comedy,0,0,0
tt1946177,,0,0,,1 hr 32 min,Comedy Romance,0,0,0
tt3520698,,0,0,,1 hr 41 min,Comedy Drama Music,0,0,0
tt0490114,,0,0,R,1 hr 52 min,Action Drama Romance,0,0,0
tt1695763,,0,0,,1 hr 19 min,Comedy Drama Romance Sport,0,857995,857995
tt4357170,Lionsgate Films,1402118,0,PG-13,1 hr 39 min,Comedy,3629842,16785,3646627
tt0815170,,0,0,,1 hr 29 min,Romance,0,0,0
tt0088952,,0,0,,1 hr 43 min,Drama Music Romance,0,0,0
tt0175555,,0,0,PG,1 hr 34 min,Comedy Fantasy Romance,0,0,0
tt1318522,,0,0,,1 hr 27 min,Comedy Drama Fantasy Romance,0,0,0
tt1663628,,0,0,,1 hr 29 min,Comedy Drama Family Romance,0,0,0
tt0179761,,0,0,,1 hr 30 min,Action,0,0,0
tt3198544,,0,0,,1 hr 35 min,Comedy,0,0,0
tt0281618,,0,0,PG-13,1 hr 36 min,Action Drama Thriller,0,0,0
tt2005153,Dada Films,23190,0,PG,1 hr 29 min,Romance Sport,61465,0,61465
tt1479668,,0,0,,1 hr 22 min,Comedy Drama,0,2706679,2706679
tt0481320,,0,0,,1 hr 38 min,Comedy Drama,0,384797,384797
tt5390066,,0,0,,1 hr 36 min,Comedy Drama Romance,0,38260,38260
tt0241146,,0,0,,2 hr 16 min,Documentary,0,0,0
tt0285682,,0,0,PG-13,1 hr 26 min,Comedy Romance,0,0,0
tt2069708,,0,0,PG,1 hr 44 min,Drama,0,0,0
tt1612793,,0,0,,1 hr 31 min,Comedy Musical,0,44044,44044
tt2437712,,0,0,R,1 hr 20 min,Comedy Crime,0,0,0
tt1454603,,0,0,,1 hr 46 min,Comedy Romance,0,0,0
tt0784688,,0,0,,,Documentary,0,0,0
tt5687040,Magnolia Pictures,19158,0,R,1 hr 54 min,Drama Mystery Romance Thriller,102510,2973052,3075562
tt0075811,,0,0,,1 hr 13 min,Animation Family Fantasy Horror Romance,0,0,0
tt0459759,,0,0,R,2 hr 15 min,Action Crime Drama Sport,0,12859418,12859418
tt0374262,Vitagraph Films,3386,0,,1 hr 32 min,Animation Comedy Drama Fantasy Sci-Fi,3386,0,3386
tt2856896,,0,0,,2 hr,Action Crime,0,452036,452036
tt4544696,,0,0,,1 hr 35 min,Drama War,0,0,0
tt0166804,,0,0,,1 hr 25 min,Comedy Family Fantasy,0,0,0
tt0806170,,0,0,,13 min,Comedy Short,0,0,0
tt0318960,,0,0,,2 hr 11 min,Documentary,0,0,0
tt3621288,,0,0,,1 hr 22 min,Comedy Sci-Fi,0,5418225,5418225
tt4559932,,0,0,,1 hr 30 min,Comedy Family Fantasy,0,7442911,7442911
tt0450158,,0,0,,2 hr 7 min,Crime Drama Mystery,0,7726507,7726507
tt2674358,,0,0,R,1 hr 31 min,Action Thriller,0,236820,236820
tt0479293,,0,0,,13 min,Short,0,0,0
tt3338268,,0,0,,1 hr 35 min,Adventure Fantasy Mystery Sci-Fi Thriller,0,1982480,1982480
tt3338310,,0,0,,1 hr 22 min,Adventure Comedy,0,4222736,4222736
tt4196010,,0,0,,1 hr 50 min,Drama War,0,0,0
tt0813999,,0,0,,6 min,Sci-Fi Short,0,0,0
tt1280548,,0,0,,14 min,Drama Short War,0,0,0
tt5256722,,0,0,,1 hr 35 min,Comedy,0,9755458,9755458
tt6714534,,0,0,,1 hr 32 min,Biography Documentary,0,0,0
tt5929750,Roadside Attractions,141959,0,R,1 hr 22 min,Comedy Drama,7115854,309537,7425391
tt6278008,,0,0,,2 hr 12 min,Drama,0,3990117,3990117
tt0030845,,0,0,,1 hr 2 min,Family Western,0,0,0
tt0332344,The Cinema Guild,4760,0,,1 hr 58 min,Documentary History,8426,0,8426
tt2710826,,0,0,,1 hr 28 min,Horror Mystery Thriller,0,0,0
tt0102497,,0,0,,1 hr 40 min,Drama History,0,0,0
tt0181317,,0,0,R,1 hr 32 min,Crime,0,0,0
tt5431600,,0,0,,1 hr 34 min,Comedy Horror,0,0,0
tt0126237,,0,0,,2 hr 28 min,Sci-Fi,0,0,0
tt2420886,,0,0,,1 hr 35 min,Comedy,0,4914774,4914774
tt1297297,,0,0,,1 hr 29 min,Biography Comedy Documentary,0,20904,20904
tt0444890,,0,0,,1 hr 47 min,Drama,0,0,0
tt1942900,,0,0,,1 hr 28 min,Comedy Romance,0,0,0
tt1828232,,0,0,,47 min,Documentary Sport,0,0,0
tt0076794,,0,0,,2 hr 25 min,Biography Drama History,0,0,0
tt0949326,,0,0,,42 min,Animation Fantasy Romance Short,0,0,0
tt0096540,,0,0,,1 hr 30 min,Drama Thriller,0,0,0
tt0092713,,0,0,,2 hr 35 min,Adventure Comedy War,0,0,0
tt2258239,,0,0,,1 hr 27 min,Comedy,0,9541107,9541107
tt2349126,,0,0,,1 hr 30 min,Comedy,0,4761155,4761155
tt1429429,,0,0,,1 hr 38 min,Action Comedy Crime,0,2314305,2314305
tt0792978,,0,0,PG,1 hr 31 min,Animation Family,17000,4491254,4508254
tt2156825,,0,0,,1 hr 30 min,Crime Drama Thriller,0,4273258,4273258
tt0118824,,0,0,PG,1 hr 30 min,Animation Comedy Family Fantasy Horror,0,0,0
tt0077222,,0,0,,3 hr 2 min,Drama,0,0,0
tt0351867,,0,0,,1 hr 48 min,Horror Thriller,0,463157,463157
tt0148059,,0,0,,1 hr 33 min,Drama,0,0,0
tt0117880,,0,0,,21 min,Action Sci-Fi Short,0,0,0
tt1245736,,0,0,,1 hr 30 min,Action Sci-Fi Thriller,0,2031554,2031554
tt1532382,,0,0,,1 hr 30 min,Action Drama Sci-Fi,0,3684120,3684120
tt1510274,,0,0,,1 hr 29 min,Comedy Fantasy,0,12923001,12923001
tt1414840,,0,0,,1 hr 40 min,Comedy Fantasy,0,19171562,19171562
tt2628798,,0,0,,1 hr 30 min,Comedy,0,0,0
tt1590125,,0,0,,1 hr 38 min,Action Adventure Sci-Fi War,0,8224084,8224084
tt1620549,,0,0,,1 hr 26 min,Action Sci-Fi,0,2298594,2298594
tt1419113,,0,0,,9 min,Romance Sci-Fi Short,0,0,0
tt0097244,,0,0,,2 hr 6 min,Action Adventure Comedy Drama,0,0,0
tt0958860,,0,0,,1 hr 30 min,Action Crime Drama Thriller,0,0,0
tt5936692,,0,0,,2 hr 3 min,Biography Drama,0,2284311,2284311
tt0144164,,0,0,,1 hr 33 min,Drama War,0,0,0
tt1438463,,0,0,,1 hr 53 min,Adventure Comedy,0,19487557,19487557
tt6212346,,0,0,,2 hr 15 min,Action Crime Drama,0,15118739,15118739
tt3469046,Universal Pictures,72434025,80000000,PG,1 hr 29 min,Adventure Animation Comedy Crime Family Sci-Fi,264624300,770175831,1034800131
tt0110908,,0,0,,1 hr 40 min,Action Crime Drama Thriller,0,0,0
tt1027743,National Geographic Entertainment,605722,0,,40 min,Adventure Animation Documentary Short,23746066,26906397,50652463
tt0105185,,0,0,,1 hr 44 min,Action Crime Drama Thriller,0,0,0
tt3229488,,0,0,,1 hr 26 min,Action Drama,0,0,0
tt0910868,,0,0,R,1 hr 30 min,Action Sci-Fi,0,0,0
tt5049636,,0,0,,1 hr 55 min,Drama War,0,1839975,1839975
tt4131206,,0,0,,1 hr 50 min,Drama,0,10829,10829
tt1372747,,0,0,,1 hr 42 min,Drama Horror Mystery Thriller,0,3084844,3084844
tt4835086,Drafthouse Films,7526,0,R,1 hr 33 min,Documentary Music,45270,502856,548126
tt2822672,Lionsgate Films,3704749,0,PG,1 hr 30 min,Adventure Animation Comedy Family Music,9420546,13850380,23270926
tt2190451,,0,0,,1 hr 26 min,Action Adventure Comedy Horror Thriller,0,0,0
tt4990652,,0,0,,1 hr 15 min,Drama,0,0,0
tt0307937,,0,0,,1 hr 35 min,Action Comedy Crime Musical,0,0,0
tt1570991,,0,0,,1 hr 23 min,Documentary,0,0,0
tt0067701,,0,0,,2 hr 4 min,Comedy Drama,0,0,0
tt1432916,,0,0,,1 hr 40 min,Action,0,1121487,1121487
tt0219233,,0,0,,20 min,Animation Comedy Drama Family Fantasy Short,0,0,0
tt0112366,,0,0,,1 hr 50 min,Action Comedy Crime Fantasy Romance,0,0,0
tt0814229,,0,0,,1 hr 32 min,Comedy Sport,0,1151127,1151127
tt1318414,,0,0,,16 min,Adventure Animation Comedy Family Short,0,0,0
tt0209074,,0,0,,20 min,Animation Comedy Family Short,0,0,0
tt1315584,,0,0,,18 min,Adventure Animation Comedy Family Short,0,0,0
tt0266821,,0,0,,1 hr 38 min,Comedy,0,0,0
tt0150742,,0,0,R,9 hr 43 min,Crime Drama Thriller,0,0,0
tt3066856,,0,0,,21 min,Animation Comedy Family Short,0,0,0
tt0152066,,0,0,,1 hr 8 min,Adventure Animation Family Fantasy,0,0,0
tt5158522,Monterey Media,160,0,R,1 hr 23 min,Drama,3040,115411,118451
tt0050173,,0,0,,1 hr 23 min,Drama,0,0,0
tt2040565,,0,0,,7 min,Action Animation Comedy Fantasy Short,0,0,0
tt0370969,,0,0,,2 hr 10 min,Drama Family Romance,0,0,0
tt5750534,,0,0,,1 hr 28 min,Drama Sport,0,0,0
tt4109454,,0,0,,14 min,Comedy Drama Romance Short,0,0,0
tt1520428,,0,0,,21 min,Comedy Crime Drama Short,0,0,0
tt1285285,,0,0,,12 min,Animation Short,0,0,0
tt3724898,,0,0,,1 hr 30 min,Fantasy Horror Thriller,0,0,0
tt0479728,,0,0,,1 hr 35 min,Comedy,0,3291555,3291555
tt1572916,,0,0,,1 hr 49 min,Drama,0,3084761,3084761
tt0871886,,0,0,,2 hr 4 min,Drama Romance,0,2042713,2042713
tt0104962,,0,0,,1 hr 31 min,Action Comedy Crime,0,0,0
tt0219263,,0,0,,10 min,Action Adventure Animation Comedy Family Musical Short Sport,0,0,0
tt0117338,,0,0,,1 hr 8 min,Drama Fantasy,0,0,0
tt3474600,,0,0,,1 hr 51 min,Drama,0,0,0
tt0073927,,0,0,,1 hr 38 min,Comedy,0,0,0
tt0383126,,0,0,,48 min,Documentary Mystery Reality-TV,0,0,0
tt2057193,,0,0,,2 min,Animation Comedy,0,0,0
tt4216902,,0,0,,1 hr 20 min,Drama Sci-Fi Thriller,0,109143,109143
tt4857596,,0,0,,1 hr 37 min,Comedy Drama,0,8405304,8405304
tt1148261,,0,0,,1 hr 32 min,Action Animation Thriller,0,6916899,6916899
tt2996932,,0,0,,1 hr 30 min,Comedy Drama,0,1102806,1102806
tt6253522,,0,0,,1 hr 28 min,Drama Sci-Fi,0,0,0
tt0298411,,0,0,,1 hr 32 min,Drama,0,0,0
tt0053598,,0,0,,1 hr 42 min,Adventure Fantasy,0,0,0
tt2614316,,0,0,,1 hr 10 min,Documentary,0,0,0
tt0800361,,0,0,R,1 hr 24 min,Horror,0,0,0
tt3556920,,0,0,,1 hr,Biography Drama History,0,0,0
tt0913446,,0,0,,1 hr 35 min,Comedy Romance,0,16877870,16877870
tt0356867,,0,0,,1 hr 56 min,Action Drama Romance War,0,31579,31579
tt0405699,,0,0,,1 hr 29 min,Action Crime,0,2617287,2617287
tt0450077,,0,0,,1 hr 44 min,Comedy,0,1274435,1274435
tt0171410,,0,0,R,1 hr 56 min,Drama Western,0,0,0
tt0307050,,0,0,,1 hr 17 min,Animation Family,0,1946505,1946505
tt0457074,,0,0,,1 hr 57 min,Action Crime Drama,0,6630285,6630285
tt0100797,,0,0,,1 hr 32 min,Crime Drama,0,0,0
tt0200267,,0,0,,1 hr 35 min,Crime Drama,0,0,0
tt0282155,,0,0,,1 hr 30 min,Comedy,0,2353681,2353681
tt5494396,Sarkasmos Productions LLC,8159,0,,1 hr 51 min,Documentary,51499,0,51499
tt0290296,IMAX,489488,0,,47 min,Documentary,93383953,34979928,128363881
tt3656138,,0,0,,1 hr 30 min,Drama Romance,0,0,0
tt3778010,FilmRise,8834,0,,1 hr 39 min,Drama Horror Mystery Thriller,11528,10147,21675
tt2629370,,0,0,,55 min,Drama,0,0,0
tt0101608,,0,0,,1 hr 31 min,Action Adventure,0,0,0
tt6442978,,0,0,,1 hr 22 min,Crime Documentary,0,0,0
tt3061222,,0,0,,1 hr 45 min,Drama Thriller,0,0,0
tt0027985,,0,0,,1 hr 17 min,Comedy Romance,0,0,0
tt0115097,,0,0,,2 hr 47 min,Drama History War,0,0,0
tt1172069,Regent Releasing,1628,0,PG-13,1 hr 25 min,Action Drama,2377,0,2377
tt2321517,,0,0,,1 hr 48 min,Action Drama Thriller War,0,4903665,4903665
tt1587390,,0,0,,36 min,Action Adventure Horror Short,0,0,0
tt1139804,,0,0,,1 hr 25 min,Comedy,0,0,0
tt1202532,,0,0,,1 hr 30 min,Drama,0,5600325,5600325
tt2167970,,0,0,,1 hr 26 min,Comedy,0,7286913,7286913
tt1532261,,0,0,,1 hr 36 min,Action,0,2506211,2506211
tt0285800,,0,0,,2 hr 30 min,Drama Music Musical Romance,0,0,0
tt1285174,,0,0,,1 hr 40 min,Drama War,0,53966,53966
tt1674741,,0,0,,1 hr,Documentary,0,0,0
tt0814236,,0,0,,1 hr 50 min,Action,0,1288484,1288484
tt0477337,,0,0,,1 hr 48 min,Action Romance Sci-Fi Thriller,0,4382251,4382251
tt0402874,,0,0,,1 hr 50 min,Crime Drama,0,13000000,13000000
tt1733111,,0,0,,1 hr 27 min,Comedy Family Fantasy,0,0,0
tt2034756,,0,0,,7 min,Action Sci-Fi Short,0,0,0
tt0167554,,0,0,R,6 hr,Action Adventure,0,0,0
tt0123360,,0,0,,49 min,Documentary,0,0,0
tt2046164,,0,0,,1 hr 36 min,Comedy,0,0,0
tt0101943,,0,0,,2 hr 42 min,Comedy Crime,0,0,0
tt2593290,,0,0,,1 hr 23 min,Comedy,0,0,0
tt0120602,,0,0,R,1 hr 57 min,Crime Drama,0,0,0
tt0084222,,0,0,,2 hr 15 min,Drama Western,0,0,0
tt0396781,,0,0,,1 hr 23 min,Comedy,0,319154,319154
tt0283957,,0,0,PG-13,1 hr 47 min,Action Adventure Comedy,0,17006200,17006200
tt0308131,,0,0,,1 hr 41 min,Thriller,0,277120,277120
tt0078673,,0,0,,3 hr 35 min,Adventure Comedy Crime Family Musical Sci-Fi,0,0,0
tt0180853,,0,0,,1 hr 10 min,Action Adventure,0,0,0
tt0116147,,0,0,R,1 hr 40 min,Action Adventure Comedy Sci-Fi,0,0,0
tt0105113,,0,0,,1 hr 49 min,Comedy Fantasy,0,0,0
tt0382631,,0,0,,1 hr 22 min,Comedy Crime,0,0,0
tt0459924,,0,0,,1 hr 28 min,Action Sci-Fi Thriller,0,5484185,5484185
tt0854151,,0,0,,1 hr 27 min,Action Crime Romance Thriller,0,3360452,3360452
tt0976209,,0,0,,1 hr 40 min,Comedy Fantasy Romance,0,12543015,12543015
tt0768690,,0,0,,1 hr 30 min,Comedy Drama,0,134748,134748
tt0362832,,0,0,,1 hr 43 min,Action Crime,0,0,0
tt0212943,,0,0,,20 min,Animation Comedy Short,0,0,0
tt0085932,,0,0,,2 hr 21 min,Family Fantasy Musical,0,0,0
tt0044992,,0,0,,1 hr 22 min,Documentary,0,0,0
tt4854126,,0,0,,1 hr 54 min,Drama,0,0,0
tt0213309,,0,0,,19 min,Animation Comedy Family Fantasy Short,0,0,0
tt1230207,,0,0,,1 hr 47 min,Action Crime Drama Thriller,0,690700,690700
tt5348236,Music Box Films,21341,0,,1 hr 57 min,Drama,603582,6682554,7286136
tt4551314,,0,0,,1 hr 47 min,Comedy Crime,0,2987328,2987328
tt4429194,Sony Pictures Classics,98850,0,PG,1 hr 32 min,Comedy Drama Romance,5617731,7585810,13203541
tt1933667,,0,0,,2 hr 13 min,Biography Crime Drama,0,0,0
tt0814042,,0,0,,3 hr,Biography History,0,0,0
tt1718924,Vertical Entertainment,0,0,R,1 hr 48 min,Drama,0,1641235,1641235
tt0313116,,0,0,,1 hr 22 min,Adventure Comedy Drama Family Fantasy,0,0,0
tt1363109,,0,0,,1 hr 31 min,Documentary Family,0,0,0
tt0072885,,0,0,,1 hr 18 min,Drama,0,0,0
tt0937373,,0,0,,1 hr 28 min,Drama Romance,0,1329998,1329998
tt1124396,,0,0,,1 hr 35 min,Action Adventure Comedy War,0,11311198,11311198
tt0478705,,0,0,,2 hr 4 min,Drama,0,7754566,7754566
tt1194603,,0,0,,1 hr 46 min,Drama,0,160829,160829
tt1677719,,0,0,,1 hr 20 min,Action Crime Drama,0,0,0
tt0433883,,0,0,PG,1 hr 30 min,Action Adventure Drama Sci-Fi Thriller,0,0,0
tt0478361,,0,0,,8 min,Animation Short,0,0,0
tt1091989,,0,0,,2 hr 1 min,Action,0,0,0
tt0192263,,0,0,,3 hr 20 min,Drama History,0,0,0
tt1259772,,0,0,,19 min,Adventure Animation Short,0,0,0
tt1506452,,0,0,,2 hr 10 min,Drama History War,0,1741065,1741065
tt1764600,,0,0,,1 hr 30 min,Comedy Drama Romance,0,14823830,14823830
tt1806996,,0,0,,1 hr 27 min,Comedy Drama,0,1956616,1956616
tt1620464,,0,0,,1 hr 26 min,Comedy Crime Mystery,0,1467643,1467643
tt1725050,,0,0,,1 hr 22 min,Comedy,0,2192575,2192575
tt1070781,,0,0,PG-13,1 hr 24 min,Comedy,0,0,0
tt1494812,,0,0,,1 hr 30 min,Drama Fantasy Mystery Thriller,0,0,0
tt1239459,,0,0,,1 hr 20 min,Action Adventure Horror Sci-Fi Thriller,0,0,0
tt0892051,,0,0,,2 hr 3 min,Horror Mystery Thriller,0,0,0
tt1599280,,0,0,,23 min,Documentary,0,0,0
tt1846473,,0,0,,1 hr 33 min,Comedy Romance,0,6204495,6204495
tt1126510,,0,0,,20 min,Adventure Music Sci-Fi Short,0,0,0
tt2288121,,0,0,,1 hr 20 min,Comedy Family Fantasy,0,10353078,10353078
tt2064728,,0,0,,1 hr 28 min,Comedy Crime,0,2252547,2252547
tt0368576,,0,0,,10 min,Action Animation Sci-Fi,0,0,0
tt2094767,,0,0,R,2 hr,Action Drama Sci-Fi Thriller War,0,12620072,12620072
tt1805479,,0,0,,1 hr 30 min,Drama War,0,219698,219698
tt0366177,,0,0,,10 min,Action Animation Sci-Fi,0,0,0
tt0350934,,0,0,PG-13,9 min,Action Animation Sci-Fi,0,0,0
tt0372764,,0,0,,13 min,Action Animation Sci-Fi,0,0,0
tt1754438,,0,0,,1 hr 25 min,Action Adventure Sci-Fi,0,118,118
tt0368574,,0,0,,15 min,Action Animation Sci-Fi,0,0,0
tt2292955,,0,0,,2 hr 11 min,Biography Drama,0,1385882,1385882
tt2261719,,0,0,,1 hr 20 min,Adventure Comedy,0,13324130,13324130
tt2475794,,0,0,,1 hr 27 min,Action Adventure Comedy,0,6236954,6236954
tt0439358,,0,0,,3 hr 28 min,Action Drama War,0,0,0
tt0902981,,0,0,,3 hr 28 min,Drama War,0,0,0
tt0366178,,0,0,,7 min,Action Animation Sci-Fi,0,0,0
tt2386231,,0,0,,23 min,Action Sci-Fi Short Thriller War,0,0,0
tt0366028,,0,0,,9 hr 10 min,Drama,0,0,0
tt0052751,,0,0,,27 min,Animation Family Fantasy Short,0,0,0
tt0280770,,0,0,,4 hr 25 min,Drama Fantasy Horror Mystery Romance Sci-Fi Thriller,0,0,0
tt0064961,,0,0,,2 hr 8 min,Action Adventure Animation Comedy Drama Fantasy Horror Romance,0,0,0
tt0099637,,0,0,R,1 hr 33 min,Comedy Fantasy Horror,0,0,0
tt0072409,,0,0,,1 hr 42 min,Crime Drama,0,0,0
tt0144185,,0,0,,51 min,Documentary,0,0,0
tt0085979,,0,0,,1 hr,Comedy,0,0,0
tt2265779,,0,0,,9 min,Animation,0,0,0
tt1332653,,0,0,,1 hr 33 min,Action Horror Sci-Fi Thriller,0,0,0
tt0075710,,0,0,,1 hr 5 min,Horror Thriller,0,0,0
tt0099704,,0,0,,1 hr 26 min,Horror Western,0,0,0
tt0032638,,0,0,,1 hr 41 min,Comedy Musical Mystery Romance,0,0,0
tt0105654,,0,0,,1 hr 9 min,Animation Comedy Fantasy Musical,0,17794,17794
tt0365296,Bill Plympton,983,0,,1 hr 18 min,Animation Comedy Horror Romance,5342,0,5342
tt3401174,,0,0,,1 hr 15 min,Action Animation Comedy,0,0,0
tt0088772,,0,0,,1 hr 31 min,Adventure Drama Horror Mystery Thriller,0,0,0
tt5740242,,0,0,,1 hr 7 min,Comedy,0,0,0
tt0054724,,0,0,,1 hr 32 min,Horror,0,0,0
tt0098656,,0,0,,1 hr,Documentary,0,0,0
tt0069952,,0,0,,1 hr 15 min,Crime Thriller,0,0,0
tt0085792,,0,0,,1 hr 30 min,Action Adventure Fantasy Horror,0,0,0
tt0056499,,0,0,,1 hr 16 min,Horror Sci-Fi,0,0,0
tt0063300,,0,0,,1 hr 35 min,Action Sci-Fi,0,0,0
tt0219765,,0,0,,35 min,Documentary Short,0,0,0
tt0093872,,0,0,,1 hr 19 min,Adventure Drama Fantasy Sci-Fi,0,0,0
tt0094153,,0,0,,1 hr 37 min,Action Fantasy Horror Sci-Fi Thriller,0,0,0
tt0061149,,0,0,,1 hr 10 min,Documentary Music,0,0,0
tt0055380,,0,0,,1 hr 8 min,Thriller,0,0,0
tt0076650,,0,0,,1 hr 29 min,Adventure Drama,0,0,0
tt0133018,,0,0,,52 min,Documentary,0,0,0
tt0043757,,0,0,,1 hr 23 min,Adventure Fantasy Sci-Fi,0,0,0
tt0048256,,0,0,,1 hr 3 min,Adventure Sci-Fi,0,0,0
tt0086026,,0,0,,1 hr 24 min,Drama Fantasy Horror Mystery Sci-Fi,0,0,0
tt6574146,,0,0,,1 hr 46 min,Action Animation Drama Sci-Fi Thriller,0,0,0
tt0050118,,0,0,,1 hr 20 min,Action Drama Horror Sci-Fi Thriller,0,0,0
tt0052719,,0,0,,1 hr 14 min,Crime Music Mystery Romance Thriller,0,0,0
tt0052156,,0,0,,1 hr 6 min,Action Adventure Fantasy Horror,0,0,0
tt0061759,,0,0,,1 hr 30 min,Sport Thriller,0,0,0
tt0040500,,0,0,,1 hr 2 min,Action Adventure Crime Romance,0,0,0
tt0131028,,0,0,,1 hr 15 min,Sci-Fi,0,0,0
tt0052782,,0,0,,1 hr 38 min,Adventure Fantasy,0,0,0
tt0053213,,0,0,,1 hr 12 min,Crime Drama,0,0,0
tt0059161,,0,0,,1 hr 20 min,Comedy Horror Sci-Fi,0,0,0
tt0047211,,0,0,,1 hr 18 min,Adventure Family Sci-Fi,0,0,0
tt0054851,,0,0,,1 hr 41 min,Adventure Comedy Fantasy History,0,0,0
tt0052849,,0,0,,1 hr 18 min,Crime Drama Romance,0,0,0
tt0045655,,0,0,,1 hr 18 min,Adventure Family Sci-Fi,0,0,0
tt0050381,,0,0,,1 hr 44 min,Adventure Fantasy History,0,0,0
tt0059290,,0,0,,1 hr 40 min,Horror Sci-Fi,0,0,0
tt0059786,,0,0,,1 hr 1 min,Crime Drama Horror Mystery,0,0,0
tt0056207,,0,0,,1 hr 21 min,Action Adventure Romance War,0,0,0
tt0061191,,0,0,,1 hr 10 min,Comedy Music Sci-Fi,0,0,0
tt0106682,,0,0,,1 hr 5 min,Crime Horror Mystery,0,0,0
tt0054691,,0,0,,1 hr 8 min,Horror Thriller,0,0,0
tt0054415,,0,0,,1 hr 14 min,Sci-Fi,0,0,0
tt0075862,,0,0,,1 hr 18 min,Action Crime Drama Thriller,0,0,0
tt0055452,,0,0,,1 hr 11 min,Crime Drama Horror Thriller,0,0,0
tt0057507,,0,0,,1 hr 15 min,Drama Sport,0,0,0
tt0042874,,0,0,,59 min,Action Crime Drama Romance,0,0,0
tt0052850,,0,0,,1 hr 30 min,Crime Drama Music,0,0,0
tt0062035,,0,0,,1 hr 33 min,Action Adventure Sci-Fi,0,0,0
tt0052289,,0,0,,1 hr 9 min,Horror,0,0,0
tt0060753,,0,0,,1 hr 29 min,Action Adventure Crime Drama Thriller War,0,0,0
tt0043954,,0,0,,1 hr 10 min,Action Crime Drama Sport,0,0,0
tt0058267,,0,0,,1 hr 23 min,Action Crime Drama Thriller,0,0,0
tt0051993,,0,0,,1 hr 2 min,Horror Sci-Fi,0,0,0
tt0066326,,0,0,,1 hr 36 min,Drama,0,0,0
tt0055408,,0,0,,1 hr 29 min,Action Horror,0,0,0
tt0052891,,0,0,,1 hr 10 min,Crime Drama,0,0,0
tt0038387,,0,0,,58 min,Drama Horror Thriller,0,0,0
tt0052286,,0,0,,1 hr 6 min,Sci-Fi,0,0,0
tt0058208,,0,0,,1 hr 18 min,Horror Musical,0,0,0
tt0055562,,0,0,,1 hr 15 min,Action Sci-Fi,0,0,0
tt0058374,,0,0,,1 hr 24 min,Comedy Family Fantasy Romance,0,0,0
tt0050957,,0,0,,1 hr 17 min,Crime Fantasy Horror Romance,0,0,0
tt0050530,,0,0,,1 hr 16 min,Drama Fantasy Horror Sci-Fi,0,0,0
tt0075142,,0,0,,1 hr 37 min,Action Sci-Fi Thriller,0,0,0
tt0060074,,0,0,,1 hr 24 min,Action Adventure Sci-Fi Thriller,0,0,0
tt0062159,,0,0,,1 hr 17 min,Horror Sci-Fi,0,0,0
tt0053464,,0,0,,57 min,Action Adventure Family Sci-Fi,0,0,0
tt0107910,,0,0,,1 hr 37 min,Action Adventure Comedy Fantasy,0,0,0
tt0054938,,0,0,,1 hr 18 min,Horror Sci-Fi,0,0,0
tt0118137,,0,0,R,1 hr 39 min,Horror,0,0,0
